address,total_eth_volume,tier
0x9a2bef3b07fa54e8d63064f88da4e7c12f220862,5.73,Fish
0x0b4648ea410f0a907107dd61b72b447dfefc0c10,5.73,Fish
0x509e28df1c1d4f94deea5f4f66e001b8a4ca8fc2,5.73,Fish
0x3890ddb6fe4ede175fb88af0747d943046a3bb25,5.73,Fish
0x4d9b85ce1ccd90523808df0aaac588804b897045,5.73,Fish
0xe282d85e24ccdf10aed511ed8fd7675edca3fbd3,5.73,Fish
0xf48eaf295ec22589a0309d6875481a84c1ed0882,5.73,Fish
0xc7327146fd4eb8d606d6fa1da191c32233264657,5.73,Fish
0x86445a1dad6bea4f6ff0e738c0a2cf1efd6e9bb9,5.73,Fish
0xe421a2ebcb6b89c37b62a3ebff50acbe9a616f51,5.73,Fish
0x60ff438bb79f4a0f315c23fa966f58f2a2f6ba6b,5.73,Fish
0x5284b0ba212a1f94246afdf3ceb892441d1e3434,5.73,Fish
0x937caebb1701c7f0c95c27061cb0b91aad117912,5.73,Fish
0xf584fa2fca469641b30484d5c28b38af7b1b787d,5.73,Fish
0x8275d76e502ec4f848caa879cee7654e65a24972,5.73,Fish
0x9718eef2f5505b81f62d28981464d7c4b4cc21ad,5.73,Fish
0x8973335a3d063c4eb733b309c1485c3934a40189,5.73,Fish
0xdc7096a65fe032482f1453624fe5d0bc3b4259fa,5.73,Fish
0x96fb3d24168e4d7a211e69297e0295aaf8e96686,5.73,Fish
0x1f03922f4468c5717ab7135d656982e2de6702b7,5.73,Fish
0xefb092363881ec1ceeb62eb41c0d25fd20dbced9,5.73,Fish
0x09d80347d9d05c163bce5264109aefde4bc90bd4,5.73,Fish
0x71cfd3991fddc3df9c7573628d5e859ea4af9142,5.73,Fish
0xac2710f23ce6f6615f63d712cb282489d3b82ae8,5.73,Fish
0xf7175a295ca78b86cbc6a9fbd07650fe161a5fbb,5.73,Fish
0xc69e2e5791090fa7b930f1c163b961bd260589fd,5.73,Fish
0x9519c1805e1192fa53ebbdd1d24457fa234b6e0f,5.73,Fish
0x87f928e1d52f4e85c9e5ddd327f3b709c3525ea4,5.73,Fish
0x925ac04ab55559cf44a380a160338704bd64edb7,5.73,Fish
0xbbc26f71adc1367ecbec91fc63a770a1958d181f,5.73,Fish
0xfeac991ecfc81529d4a9dd2545e48135eb617051,5.73,Fish
0xb3fec8eca1ca51a0ba85f1fadc5619c018b58cd6,5.73,Fish
0xfea1e4ab0f188ca0667b8363eff2a1c9e906f6ab,5.73,Fish
0x68dcaa66c29b1fd98a1817566beb64847860b301,5.73,Fish
0xe68b8b10bbefe68f07d410599432b355d9afe232,5.73,Fish
0xac5031e236111ebae7acb1682d872992a05b494c,5.73,Fish
0x14ffae1d2804eaf261586a6378218eb5e7235066,5.73,Fish
0x9646fbafdbcf9a245fa5bdbdfc8ea6cefcc6273a,5.73,Fish
0x92619fc50d815e23cfcd56be328ca6f0945600b0,5.73,Fish
0xb1ffd9a1309ef958fb9e02e35b5cf51229002cef,5.73,Fish
0x9d7a1c04ae573e054ca4e47fda2dea34d7aae91e,5.73,Fish
0x45b65cbf673e73981ad6d0de196cb021b847c36f,5.73,Fish
0xd2be5927bc92d0de52c2da77da269705141c3b5f,5.73,Fish
0x17f084e8e08ffda1a8107f418b127af517df0029,5.73,Fish
0xb02066b735a7b97779aab0a8ccddec260b69dc8f,5.73,Fish
0x458a07cca19782640a9d3631b575fecfdca298b7,5.73,Fish
0x84df395d8ca301e9597360fd3626f90f6b5972bc,5.73,Fish
0xd77e6c94c59a026a67e7a3b3d65a49df367383b0,5.73,Fish
0x38d0b5e2ef1489466a24c321b227158dbd5b8dc4,5.73,Fish
0x4c0cc5d1921009cbfc536425598b22d222e533ab,5.73,Fish
0x14e70b0df5b4eaaba90d72222712d632c8b21162,5.73,Fish
0xe966b8d48c2bf1740e0feea648fddd591015d108,5.73,Fish
0x986fc4288caee7ea31b0ba993d94a9965b42d2d3,5.73,Fish
0xe01778d91add0ea83be317fe581ecf294ef27014,5.73,Fish
0x0f88c03bee06527056091baa628b9a92d6e5de8d,5.73,Fish
0x2d3a1f6cc3d3f81dc3c153acc33d79be2a6e0195,5.73,Fish
0xad01d06af32bf8311e7fe4c6ade7739b759774e1,5.73,Fish
0xc968f0317444fad4ff8c003683d178a5216342c4,5.73,Fish
0x5f0072589fdbeda695f6b8812faf57a657cc42d4,5.73,Fish
0x6db9cd8124ce114fd87ecdfd2d1f46aaada9f3a6,5.73,Fish
0xe2d41b250253d60c6024fcb1ca63b8b248976143,5.73,Fish
0x666881cd32aa6a5379351c96cc01c780c48f002b,5.73,Fish
0x4cbe8fa47626c278afc93d9c5fd113f5f049a1ec,5.73,Fish
0x34849dc1b2eecdfa845e950d7cdb5f0bd6a14c2a,5.73,Fish
0xd826ce0409d2aa7734e7d80feb503e9f96c554d7,5.73,Fish
0xe7e5801a1cc58b18f96ffbf5379d3022ac98622f,5.73,Fish
0xc8009e41efb61b1f09ac50fb99f02c21699aa8d5,5.73,Fish
0x15f71d67ddbdb9157dbc85966ec365679215c0d2,5.73,Fish
0x5485b6e682bb292e35e3c3cf9c463abc16c9ce45,5.73,Fish
0xd2d8fcfbd0a016e1f7d243a019c29d11c7af98ae,5.73,Fish
0x2f3197f340c480bf8cd1fffe2b1fea72d5946507,5.73,Fish
0xd66b5168805472dce96f5bafa728407dca3255a0,5.73,Fish
0xcaf627c13aa5f547f77bda16a52c0be3ecd1e016,5.73,Fish
0x6d9f963e8da2273d247b4d7710b18000dbaac7a0,5.73,Fish
0xb83f6c6d4acd9037e349408b76727a1ea62f305e,5.73,Fish
0xa86d4a9fe860639298e6ba43cb99876a5f73c1f9,5.73,Fish
0x8363c155cdcdc7e5943a12c6c5f563ddd8757774,5.73,Fish
0x5e89864fbbe15dd8b0b7bc6b856ed159e1f2725c,5.73,Fish
0xa5a473becc4ec2ea0acc1242505b99867aaca45b,5.73,Fish
0x9c37d2c32db697d138cb7d250f051f55b9afd142,5.73,Fish
0x7457b7fe819a8135439f7c8e6b2d85984be000e8,5.73,Fish
0x49a8886cfc92978e08ea99085d05d487f1ee6b18,5.73,Fish
0x11e91fb4793047a68dfff29158387229ea313ffe,5.73,Fish
0x9dfdc875100eb1bee362423a56ab384ca1bda2d5,5.73,Fish
0x5f2c263aa195ddad2886fc5a6b7d4f33d1a72983,5.73,Fish
0x40da166a0544133273dd86753804054cc12861da,5.73,Fish
0xb5487f18edf00e3e0858709c029cd5c64f32a49e,5.73,Fish
0xca3c0f16045efaecf0db43a83dd51f65ffbe1321,5.73,Fish
0x62a7379092f56005a9981689d0428e5b5c9e1117,5.73,Fish
0xe3814cc4e5e10e65e465a9c31246cd4f7f139a81,5.73,Fish
0x2791d9221bba5bbbb7b521e09810128f51199efa,5.73,Fish
0xb4f348ccdd7add1d8a9af6250dba5c088182f3dc,5.73,Fish
0x053561b5d39323e62220a6e8154b38c22bd2f3d0,5.73,Fish
0x56ee2dce065404801e9c1e9504e1ecd6e7456240,5.73,Fish
0x6c3198369d5bcd060a9e2824a71a3c5cb74bc8c0,5.73,Fish
0x0fcdfba6599c72a1c1ac460536dba6a4178d1ad8,5.73,Fish
0x5a3043404b615580c178f9e71de189a253f2c429,5.73,Fish
0xe62546bdf004a4b7162bbb74775a49555f3a3ca3,5.73,Fish
0xf45fec7af21fc93323d6f88a2f3bd0945edac9ac,5.73,Fish
0x122675671af21dae9c0ed68bec50c7ca470a3bb6,5.73,Fish
0x86e07a33642ba4328779e5dd0f5a0e8e77ef5340,5.73,Fish
0x023024a2471817d43c80a6d6ebce522e7150c64c,5.73,Fish
0xa159fee0d3631ecdaccf7eeed737267ecb984ca8,5.73,Fish
0x93696bdc827a4699e3167b6141e1f3bcf4a76257,5.73,Fish
0x99e095d157f91033bb84cd9d5183a9f20b29ff8d,5.73,Fish
0xf51d8202a25fb42a28e8985ca09412386331e3d6,5.72,Fish
0x9e3561cbcce8ab887d52fb4ed0b3130df08e3d13,5.72,Fish
0x4205b20ad9f8d65def959feb40bbc31c8c6172f6,5.72,Fish
0xc2207b51d7ebefd42f081d79f0f42bc62a380e1e,5.72,Fish
0x72f7519c2e6f7fc405d6e1c3a2a23b3b7a6fad87,5.72,Fish
0xdf90fbb34690773682f2ed2533201a269fdb166c,5.72,Fish
0x374f2ae2950d329be4bb00d826a10a9de461118e,5.72,Fish
0x87f45d3162ca304eda8e655131d6d74b1c7b9162,5.72,Fish
0x6fb6501a6acef0c7f9d940e8ec9581d62e882e4d,5.72,Fish
0xfcdcd85b0fff640a14891f81a1da2e818c50fed9,5.72,Fish
0x72e3759c0fa5f2953e62d14c8741495081f581fe,5.72,Fish
0x4a2a079a6184facefbfa03f9992191ae9e50f32c,5.72,Fish
0x6ab5f31b779ad0f5a924ad1ec5092eb1113c390d,5.72,Fish
0xc71214e3d5e18aee3090181a1990bc09ea4862cd,5.72,Fish
0xaa573f94bcca0a8083846430ba5120eddbfca055,5.72,Fish
0x82cf015adcdf605e8a701aa05e939326b2f7845f,5.72,Fish
0xd3b013b382cefb999bd030f8b7c042d9ffe42e8d,5.72,Fish
0xc4ec152ab5ef0c1a75e7be27d590733b47d937e4,5.72,Fish
0xee2c04f9b7af82b25b8455ff708fa7a08b65cdf9,5.72,Fish
0x9fad1a680c42da5b3deb7bf6e0fb63428ec172ba,5.72,Fish
0x4bd3f4753c29edd8748f0e60d78c5c9ea358d579,5.72,Fish
0x23756f17b3f4204d6ab9a9e0e8c8fd1f2c696694,5.72,Fish
0x26a26724fdc8cac70645ceb57881dffcfef6342b,5.72,Fish
0x26253f1705baa14e40e8139cf5b9e02b1717dafd,5.72,Fish
0x2ea114a81de07a08eef136c87f2bd122057bd012,5.72,Fish
0x5be0ae613648f77a0e279244de3b61eeaf4b05ba,5.72,Fish
0xfcb27477f6bf1a0a483fc401fc3d85ce3ffdfd18,5.72,Fish
0xc86d7c75712077eda86452b9deedb9fca49b0d43,5.72,Fish
0x299d3684125eaf59781993798ff4f3c47435f55d,5.72,Fish
0x1591cc2d667dedd00042cfcb2fce4129f6ee0396,5.72,Fish
0x292e0c13e429adb6cd8ec004fcb7460fb011eb60,5.72,Fish
0x314f659c73802977f3478dd2a2ee23a2f5c10803,5.72,Fish
0x07506b0b5631de32f2b8338f2af9f87497c70006,5.72,Fish
0x07e035367368436f9bd675c1d7614f4e915e89b7,5.72,Fish
0x542fa10cd07177a86799278f20f64273a6dfa54e,5.72,Fish
0x74cd71f7c727a4d1e27dc3e61cf7573fb6e3da02,5.72,Fish
0x385e015b29854bae3b8819abed4e6c42613f43fb,5.72,Fish
0xa686f060509f5eaac92d1032429083fa39452e07,5.72,Fish
0xeee513c58737814abf5b54da4995e105e0beb689,5.72,Fish
0x83de1dff7bb2415462da78395d50046bd591e69d,5.72,Fish
0x60acb6d7f9120ae6dd4c4725ee123fcb229d35b3,5.72,Fish
0x2920475147bbb403928da90201252434a10654b3,5.72,Fish
0x38c93a10c7152ae45e1c7a473710e6f8c6f571a8,5.72,Fish
0x3333c80a062bfd132f5c1cbf4779823eb9dcbf85,5.72,Fish
0x853bb545787497cfb4e10b6481c14e0f9f87f0c3,5.72,Fish
0xb61b8bdbce505ff3c15853b6bbf20c8231689054,5.72,Fish
0xcde91c40c0348442344204ab1fdd59d0be49fee7,5.72,Fish
0x9f4b6121e5ada0a137ddf7eb748784b4612504dc,5.72,Fish
0x464d37374b5a7970c98da43b4194211688df3021,5.72,Fish
0x18f142669e10e9bc5a88e2baa2017ae90a47a423,5.72,Fish
0xfc38d9cd7286ede79fd86e1c2c2857bb8a3ad368,5.72,Fish
0x734ed3f6c5f4957270b72e18fa75532bb4bf1065,5.72,Fish
0xfd97d7903049d04a585be6b84da19756362fd253,5.72,Fish
0x6d33511b2dfdb34d169989c1e378a6f76fb85513,5.72,Fish
0xecbe71aa024aee59b90b92dd3d676846e7ce0507,5.72,Fish
0xdfd6999dca9e39336171818346d7f59b6f2309d7,5.72,Fish
0x9231f6ca355070cbb4a141de1c4c73ab76c0e927,5.72,Fish
0x91d299ad7386b8b75695172d8b59cb69dcf02b01,5.72,Fish
0x3b04ed596ec0aa37f990c33ca0d736ed4df2ae83,5.72,Fish
0xbe311c4ac23c4804ea43fd62ae727a32c902dc83,5.72,Fish
0x8d2588094f20b7bafb8bdb69477d97e35020491b,5.72,Fish
0x5e6ed633ed8d564741c85ffab136ac847c9c04cb,5.72,Fish
0x1ad1e046b74997363691d3d768a251629049d120,5.72,Fish
0xb32c2d8061a8d9e2cd54bb8c8ffffd385a0334bb,5.72,Fish
0xb2106fb0bad27cdfc1f206c43ce754e0137ec587,5.72,Fish
0x38aac351a10a0e2976078dad8d3505d6a042f17b,5.72,Fish
0x888867152c122108b981b88365c807ab2011d915,5.72,Fish
0x2bd55ccbd3815fb5a1b953a2f232cc962239e723,5.72,Fish
0x056ad8e05bf89fdd4fca99b9586d9a7eba5718fe,5.72,Fish
0xef4e80ffb6883d4e38b68c4bee633138655f3303,5.72,Fish
0x5d998b64c80d6450a876f5a5e4b30e8cb3fe720f,5.72,Fish
0x35e3de21c907cde1c75bc020f8a1096dc7635171,5.72,Fish
0x5b45eee5b9b2f9d3e6cf2034d961572c375b7ff8,5.72,Fish
0xfeffb275dd1a2c8a4c6ff45b9388066c0725b160,5.72,Fish
0x5e866b817062c03db9eb989bdf79faa2e385f0ea,5.72,Fish
0x070ff99328bfea60b0f5692200bd6582424e9b94,5.72,Fish
0x20aef930681fba57c59ea9b6331e8667bea0a6e3,5.72,Fish
0x3f5501f1e02b1fae217c6bd4f4bd34eae23f4595,5.72,Fish
0x47cbe62aabbe7a8d12e6b88cd6a4f54cb2b7d67c,5.72,Fish
0xe346ce52b0098b0895c548658b4d129fd11a5708,5.72,Fish
0xa7c45b7d37ca2c06a63675671427b5131289055d,5.72,Fish
0x52d7628bdf2644057264b324d40d55b07bad83e2,5.72,Fish
0x66afaecbcf7cdc5118a76c616a976ab381923956,5.72,Fish
0x3e7c1d530a3db99c7feb8da8874884984ce78650,5.72,Fish
0xd683cbeb396b460e1866c1504ab2661b544d74af,5.72,Fish
0xf9af49b841f4be0cb7595472f3f5dafff0b522f4,5.72,Fish
0x72c73ef593620e70938020004b9e8306694ead01,5.72,Fish
0x2ba95a615fea3b77633b5e5e4b024d717752537d,5.72,Fish
0xd10b768a19941a30b9a32b1fe60bbac15919e0c3,5.72,Fish
0xcfababb0711ebccad3c89e55278302ae7193888a,5.72,Fish
0x552cb7a4db1b5c3a8a66c2cbf81c8b479d29d9dd,5.72,Fish
0xe0fd5a042e8b1c7b9171dff08924ce7b7ab63670,5.72,Fish
0x0dfd8c7348ab95e33d0f70ff84d01de1d34c489b,5.72,Fish
0xf47857db2bcbf0598a29c2f45d0674d5c38803b6,5.72,Fish
0xa4421a18b60e0301ba4800752acc2360edfdd20a,5.72,Fish
0xd82a508f9e4bd36d5685b7c299bd1dd71f1fcb9f,5.72,Fish
0x5aeedbc6b655c13950f32e5e8a0760d15bbe0afb,5.72,Fish
0xea6890d69bd79582283aa2b38575a7cb3862ee13,5.72,Fish
0x2022cf62a70f3df0ccc1b6e719533a3b110a39ca,5.72,Fish
0xcef05bbb9f6d4a6e8dfa15535e9b887c1d1e86dc,5.72,Fish
0x4010d63cd93d5138de9e368976907f0bf81b9e40,5.72,Fish
0x760723c3cb8ee2600e52a814a0927b3068f9106e,5.72,Fish
0x5eceb0016179a6124b4c50dae5c6f514c96bc7fc,5.72,Fish
0x6516b83f8bfe91f54f8dea5eb04a39d50f21c12c,5.72,Fish
0xdcd06439edb9f888cb4a08cab76a1985e3f17bdf,5.72,Fish
0x73b2166e51f3fd1609b93cc79f979d701241ef40,5.72,Fish
0x91384a5ad82a2e7eb23c69bba382911f29671ca7,5.72,Fish
0x60e68adab9b07fd2dfb462525e44f5f51b6b3595,5.72,Fish
0x008eb774007f368fdbd2cd2e94d16364d1686385,5.72,Fish
0xa22e75ca8452ce16c79f3be8cf2cf2a9fc77fa91,5.72,Fish
0xa79c610a24d12dea8801b33cb9703582ae1a0418,5.72,Fish
0x84cca95512170c4e2e319a069dc00a42376db97d,5.71,Fish
0xf06993d4a98f806497ceb246e2627061b137c2c2,5.71,Fish
0x2f4ab7f7cd888053fedd9cfccb1b6b3016c02cb4,5.71,Fish
0x4bc36955f7152575f1cb285b9a24f64b16f5d17c,5.71,Fish
0xc81c15c1da4b17de1c04a64ae6871be15f0ec68b,5.71,Fish
0x75ec40ba5602aae8062246332b668fa507c99428,5.71,Fish
0x407912b9dce472810e94f9ee5ebdf9d8bb9a6ebd,5.71,Fish
0x0541df1fd0c18716d4a754440b2f4e33a83aa8bd,5.71,Fish
0x45fbeba74005f56d3419538f2770a09b0629ecfc,5.71,Fish
0xf89ec41217cbc8e9c9b122be67b21f9f0675e0ca,5.71,Fish
0xfb7c6bb406092ad172a87b2f4e7379e406f44a6d,5.71,Fish
0x417c19056b8ef9f6af6dd36928332b6337b4843f,5.71,Fish
0xb4b9be65be2627a0e552fd2be83a129724a0ed50,5.71,Fish
0xe103087d76b10170038941ee5cf07cf4b4c867c2,5.71,Fish
0x114d628756af9423e992cb3a2b847726d586dbf3,5.71,Fish
0xdb9366eb38dc4e46639321fce94878363b9720e7,5.71,Fish
0x3d923698c56125dc3059511649bff30bb19267d8,5.71,Fish
0xa43c4bfbe4c23edfc1094607296c8d3562f36615,5.71,Fish
0x95ceea6ae219db629cae535615dee951a6c7f412,5.71,Fish
0xc79ba7f58104b27593dbd780b91f4c898cb8e069,5.71,Fish
0x4d2aecad86de0340a645c119d31b42916aaa093f,5.71,Fish
0xb6d4e1b31cffe38da465d5570e4cae51973ae8a9,5.71,Fish
0xd379eb86a7b31fea16ddd933e1d59b49c918b6d4,5.71,Fish
0xbf9f8ef3374b75cb87caa17a7c30a4332b5dc7f5,5.71,Fish
0x52ed23e0c864940aefe9da67930a683f685a69fb,5.71,Fish
0x41c7bb8ae8687b606dcf23c06c1c93044e891444,5.71,Fish
0x53a6153cf36cf1cfbf6ec617d2dab7a5df1e9f48,5.71,Fish
0x8fe7f10ec05c5aa209cb85261f35cebc55d283ea,5.71,Fish
0x10f0830d78868426de1d2fffc0c2b9f428603026,5.71,Fish
0x8ead77a7d99cdf4860f691147b95aae0928fee75,5.71,Fish
0x4cdc711a54d9734dd61532d13074a3e738d21eea,5.71,Fish
0xf61179e93fcdffd726ded82e5b8cbbbc656716bc,5.71,Fish
0xc89503a4e57619a2ac87a821732ff4afdb2bced2,5.71,Fish
0x41ec0721a34262153637e0131a4758cda1471ed1,5.71,Fish
0x15b2423215c096778c8cf9ff7d0f13ec46d9bd01,5.71,Fish
0xd011d00bc19721f3efddd56f0d73ea7bbd54d66d,5.71,Fish
0x8f2720cbbed65de7f86dd09a7c95600e33285050,5.71,Fish
0xb995dabd74399c19d2c4c0e27cef152bf5077c3d,5.71,Fish
0x9a644fb6f01a43db3496bbbce0505f2f7874e4f4,5.71,Fish
0x37e6543a42d505f0e51714465b0942d981e9dcf0,5.71,Fish
0xc243f33c2072bcee78fa55d0a4ffefffcc6907b1,5.71,Fish
0x09f5445b49371f381c9be8d390317204f0138861,5.71,Fish
0xd16d715498387a039cd58fdeedc622832193709a,5.71,Fish
0xecf95d88a593c22b640b8205559388edb0a0f9f5,5.71,Fish
0x10679863367906a7786de1dbf71272e7174a91cb,5.71,Fish
0xbb4cab5dbc8765541506ce01fb1c8c107169d397,5.71,Fish
0x4268caff82ffe9e362991ebaa3b604868c448596,5.71,Fish
0x6552964a1f67dd63b0cdb76561b58e7d125b3f96,5.71,Fish
0x800e482212f5f8b371471277862fc00690e2b16b,5.71,Fish
0x3a265bdd46c3454e478294d0ef60b93fa5efa013,5.71,Fish
0xc4236ae46a2a7a226ec29d252e2eda332fbf48b6,5.71,Fish
0x6da1c968fedb667f08db0acc5521dcbdec46ee13,5.71,Fish
0xc13e5a039e4dec8829ff13abfeef17afddf55c39,5.71,Fish
0xe11249c2c844c6d5d39b1b217780baa7150f236c,5.71,Fish
0x0369f7755af4ced4a3cb26a6205c990883988ae6,5.71,Fish
0x0947f86ff684ff2014836f4f153b8764d0c784b6,5.71,Fish
0x0c8fcc3d3d31ae6dcf7cf9f23bac7b669c72c3d8,5.71,Fish
0x161b586ddc7a58d9f2afc8ba768e62584fc226fb,5.71,Fish
0x8458eab863c94e90a0b6e4e10dec7fa511f60d1e,5.71,Fish
0x227b1d46047bb3a2dcc5b6a69834f4569723c61f,5.71,Fish
0x17e213096a8543972366b91531d12a26c6a8e97b,5.71,Fish
0xb568e94bf628955c5b14f490f46abb2743511e4e,5.71,Fish
0xeca9bd6e1b477a7d2056e25545695db97cf3c251,5.71,Fish
0x71bcfdbda9c0cee9078bca2434adba570915da37,5.71,Fish
0x95d53f9c8865b3e0237bf127bc04a241e6cce372,5.71,Fish
0x282374c65f99ad302bd8d55b6065bfbb72144713,5.71,Fish
0xf97899c8fd74ec89d1bd74e0bb6ac9531b794439,5.71,Fish
0x04d64969493d699d2e6e3c3d1b45b3f77f669815,5.71,Fish
0x37d997bb25186728c82e592eee930997584bee22,5.71,Fish
0x5c8e47d95714c0dd48c7b0c91b0228ccd3dfbfbe,5.71,Fish
0x4d4caee56e9fb6e922d5e34567043304d827962a,5.71,Fish
0x5ec1cbc90499c7146ae0971beeae410fc09999f0,5.71,Fish
0x6681c565283f4f91a8443bb9fafcdc25a5f74b48,5.71,Fish
0x0e8d2563f4f15a38caed8835022a8a0e31f9fc21,5.71,Fish
0x2c1506ccc68b269e60156eb0c9f7adcc91fde928,5.71,Fish
0xbdbfa288ad1810f3a28d806b55cdf6a9d5a6b3a6,5.71,Fish
0x1049a7803f0e5c355abcf361a090a5da54c09960,5.71,Fish
0x3480becbdd6fac411bd11576c292ed7a8c2a9143,5.71,Fish
0x621752f2c97e9ce78cf1de31b65fb1203d5493ee,5.71,Fish
0x841a325fb3a4f28feae0b91a605ab33fc7dbc5b7,5.71,Fish
0x7f2a559ba13739c4db5143239d3661d5a0df31f0,5.71,Fish
0xa7ece61b44791d355ef0e941760febb72282559d,5.71,Fish
0xda147aff1036a758f5555553bb95f6e03627b023,5.71,Fish
0x1806fa3b5e91917c451fa12fbc686d2354f76891,5.71,Fish
0x60642b5264d1fe378a40f2a98461897a456af39d,5.71,Fish
0x6d0f913ac5e2210b34314d91db166c7614c080d8,5.71,Fish
0xccc6b12350e3b8679e7ffc3a181380573266fbaf,5.71,Fish
0xb7f6e07a39bd2d2d3c18a4f088ed37161a2431fe,5.71,Fish
0x54b17f736668d712d606e7d128f17bb167290b8f,5.71,Fish
0x5fe0f9351e93f45266c54340eb28015df591ee7f,5.71,Fish
0xb61fdf4ead087436d81cd9fb93c4f9a0eda1e092,5.71,Fish
0x7e11dd7e20e32cb4dd66b885d3ca518792afc595,5.71,Fish
0x45f72e18385a3777ea09cb53fec1df4b0d5367be,5.71,Fish
0x6c27ef105e01de121c1a6ac09c45cc0579b24f22,5.71,Fish
0x61bf747f8f49294c4555385f18702d45e16cf96c,5.71,Fish
0x6ef88237e2129dad97f8c9bf16a9ffc9a3b6bfb2,5.71,Fish
0x89cc65a71c8fc2646575efcd739262603f09060a,5.71,Fish
0x28ed929f1f8acc5a09e616df13cfa53dee3ca39b,5.71,Fish
0x1e352c001167a5fdc87676d2e5b6406b0ab9b7ee,5.71,Fish
0x83a3fc92c0ce67ff9d2eafde280379048b9bf5d8,5.7,Fish
0x0ec166ee21c7666d2557f53013b4f66599cb9b18,5.7,Fish
0xad2e1ade4fafa3c745d2bb525f1fbbbdf802784c,5.7,Fish
0x6fa1a04df17ed6f00d2cc90a279c64374cc76027,5.7,Fish
0x612169fda8ae6da853060b84c3151faf6aacb8b8,5.7,Fish
0xcf326e54efb73475b11f26c3411887a836466b17,5.7,Fish
0x024ad5fcf2c878ecdcbee5c77606fa9313e0665e,5.7,Fish
0xbd8cc27ca9fc53b5444fa67daf40263a7d1d8030,5.7,Fish
0xe180d8817b415b24c6adaad4d28a644aa66fb416,5.7,Fish
0xd4742258ea40b6e486455047bc9e7ed4b190516b,5.7,Fish
0xe7b6bf83961157924c017cfa6b89a3fabaae3f33,5.7,Fish
0x2551ce7f5cc1e2c92247729adf1a858c92739f5d,5.7,Fish
0x809d19ad631b46a3599a1b0c6aa780aaec1c1e06,5.7,Fish
0x5e3a73fe6bde4a1bacfc90dd413d1b5a62b92f64,5.7,Fish
0x4e94757ba92cdc3fc40e2adf24caebf17c190d1b,5.7,Fish
0x0602bb9173f3a33da9466f7b711f030035439328,5.7,Fish
0xac4e5bc05879cab836182ddcd676747c88def232,5.7,Fish
0xf66c410dd47d68b607f776d94508721cb1f07a53,5.7,Fish
0xa1e749b8d47debb8ec6b93cdd0e19d664e538545,5.7,Fish
0xf81252be17b2a9d088ca84f01fb25e18f5a2b0e2,5.7,Fish
0xb90a21ffbe8b78e190d36e09189e76de6ec7cce8,5.7,Fish
0x503b08c9788cbd3dfd7fc4bb8759dc2a59434a46,5.7,Fish
0x4da45fdd66678ea768248ef69e7faf5c897cb70f,5.7,Fish
0xbe12d843a0fe567bfe57a00e55f75e02ddb88713,5.7,Fish
0x9c455e206d2b0f9da574355b6b77e08c9052c2f2,5.7,Fish
0xfd9cdc264d1d941ab3cac9b47b0c8ad66bf7aa4b,5.7,Fish
0x39a7119891774aee136513affe3b835bad3d3603,5.7,Fish
0x25be7e173b2fefb85023992d63f3fbffd987fb90,5.7,Fish
0x7deaaccaa714a42d2eda5d6a53f55558255856d1,5.7,Fish
0xa7f375b8f6e729077bebc530cef79388401abf0c,5.7,Fish
0xa5c9c8671afa0a5c5715fabd1a264df43a1064de,5.7,Fish
0xace8b5e6a41d3004cbc2e1151d85a8f1327e7ca0,5.7,Fish
0x4aee315be7fc2ef7b14ba6b88d9b2432ecc822c6,5.7,Fish
0xf077a591cc75578c97d055f642ce697aac8da63d,5.7,Fish
0xdadd8f2769e4ee510e39675d7456b93ce240395a,5.7,Fish
0x8de25e73e7b824d17dc087ac86196dc4811ba8c5,5.7,Fish
0xa5116e00ac7bf8198bb56215ab848b726dd85789,5.7,Fish
0x4aec0764419d2f5bc7cf136bd9a66dc559211b45,5.7,Fish
0x8ce18a0ffbbdb5a82b14cb5bfe8619ba0e7504bf,5.7,Fish
0x7f04b3696369e328854404da380909deaf0a2fa1,5.7,Fish
0xc01377f207f4089e5cfcf1f2b5dcf389434b76f6,5.7,Fish
0x4c5bba2c69ccd3e863fa80688db24f570ab6503c,5.7,Fish
0xe6290e9993e384c4053c54bf1b7e628289a1006a,5.7,Fish
0x195bf26a67bbda2694c5d2e4b4d21701f63977cf,5.7,Fish
0x4a5013a089798d208e056547db6211e0b901ec68,5.7,Fish
0x9c9716f9bed6a85419495b6a78dd54a0c9871b8c,5.7,Fish
0x598ca7f1e1edd8c457ecdcee4f0c67e9fa13c01a,5.7,Fish
0xb6215b58792b20e48075ed31a5af62346947ed44,5.7,Fish
0x8cbda7cdddd67878fe9e134415e0d9cd8d9cf7a0,5.7,Fish
0xa08595e895dbd85b93a6199b7f471fe46438d440,5.7,Fish
0x841d7bf5d09d674a256a680612420185ed2610d2,5.7,Fish
0x2bdab7bc4d173ab843f40e8642b258197697befd,5.7,Fish
0x8a9b89a64bf32ce2687de17f2f21e1e9b86ab7db,5.7,Fish
0xfd90a0d76c9a7062be87999b63f0b9d35efeb3be,5.7,Fish
0xa1a26129eafa3b4da901e51f9e91d591ceb4c404,5.7,Fish
0x73566ae7108dc7f3e9a7b514243587e264b1ce54,5.7,Fish
0x975c8b41b9b89c0a62a332e14819c185ae51b911,5.7,Fish
0x8d364fb1e47111dccd5e2efe979050797f483b81,5.7,Fish
0x9c2181b72f31b3b1066c079b4d52d763583038f9,5.7,Fish
0x25ff2e40e75a7263c1f79a1d17720d752b3acb41,5.7,Fish
